osmid,y,x,street_count,accident_count,highway,ref,geometry
42993893,40.5590312,-74.1751509,4,0,,,POINT (-74.1751509 40.5590312)
42993898,40.5587207,-74.1743748,3,1,,,POINT (-74.1743748 40.5587207)
42993905,40.644026,-74.084596,3,0,,,POINT (-74.084596 40.644026)
42993913,40.621261,-74.134742,3,0,,,POINT (-74.134742 40.621261)
42993915,40.620529,-74.134935,4,0,,,POINT (-74.134935 40.620529)
42993918,40.619806,-74.135131,3,0,,,POINT (-74.135131 40.619806)
42993924,40.617953,-74.13563,4,0,,,POINT (-74.13563 40.617953)
42993935,40.614026,-74.136694,1,0,,,POINT (-74.136694 40.614026)
42993943,40.62128,-74.13488,3,0,,,POINT (-74.13488 40.62128)
42993960,40.600142,-74.137752,3,0,,,POINT (-74.137752 40.600142)
42993964,40.600013,-74.14015,3,0,,,POINT (-74.14015 40.600013)
42994025,40.637758,-74.120948,3,0,,,POINT (-74.120948 40.637758)
42994038,40.640041,-74.1004236,3,0,,,POINT (-74.1004236 40.640041)
42994040,40.638794,-74.100187,3,0,,,POINT (-74.100187 40.638794)
42994046,40.634594,-74.102142,3,0,,,POINT (-74.102142 40.634594)
42994049,40.633927,-74.102002,3,1,,,POINT (-74.102002 40.633927)
42994053,40.633244,-74.101856,3,0,,,POINT (-74.101856 40.633244)
42994069,40.515113,-74.245128,3,1,,,POINT (-74.245128 40.515113)
42994071,40.5153653,-74.2453928,1,0,,,POINT (-74.2453928 40.5153653)
42994076,40.552081,-74.145599,3,0,,,POINT (-74.145599 40.552081)
42994096,40.551971,-74.146267,1,0,,,POINT (-74.146267 40.551971)
42994104,40.591976,-74.108285,3,0,,,POINT (-74.108285 40.591976)
42994117,40.5034187,-74.239211,3,0,,,POINT (-74.239211 40.5034187)
42994125,40.6092895,-74.0718968,1,0,turning_circle,,POINT (-74.0718968 40.6092895)
42994133,40.634062,-74.146836,1,0,,,POINT (-74.146836 40.634062)
42994137,40.632831,-74.147217,3,0,,,POINT (-74.147217 40.632831)
42994142,40.6321326,-74.147519,3,0,,,POINT (-74.147519 40.6321326)
42994149,40.629999,-74.148245,3,0,,,POINT (-74.148245 40.629999)
42994152,40.628308,-74.148779,4,0,,,POINT (-74.148779 40.628308)
42994162,40.5379,-74.1591392,3,0,,,POINT (-74.1591392 40.5379)
42994186,40.586878,-74.147208,1,0,,,POINT (-74.147208 40.586878)
42994203,40.611686,-74.167533,3,0,,,POINT (-74.167533 40.611686)
42994214,40.501991,-74.2334598,3,0,,,POINT (-74.2334598 40.501991)
42994221,40.587559,-74.159433,1,0,turning_circle,,POINT (-74.159433 40.587559)
42994261,40.553713,-74.194161,3,0,,,POINT (-74.194161 40.553713)
42994265,40.5529298,-74.1954531,3,0,,,POINT (-74.1954531 40.5529298)
42994324,40.553379,-74.196578,3,0,,,POINT (-74.196578 40.553379)
42994333,40.554155,-74.195573,3,0,,,POINT (-74.195573 40.554155)
42994340,40.5546868,-74.1940009,3,0,,,POINT (-74.1940009 40.5546868)
42994361,40.5548811,-74.1935785,4,0,traffic_signals,,POINT (-74.1935785 40.5548811)
42994401,40.584217,-74.149712,3,0,,,POINT (-74.149712 40.584217)
42994408,40.584338,-74.149612,1,0,,,POINT (-74.149612 40.584338)
42994413,40.584093,-74.149816,1,0,,,POINT (-74.149816 40.584093)
42994430,40.5636818,-74.1013564,3,0,,,POINT (-74.1013564 40.5636818)
42994432,40.5625873,-74.0993361,3,0,,,POINT (-74.0993361 40.5625873)
42994447,40.621456,-74.126103,3,0,,,POINT (-74.126103 40.621456)
42994451,40.621369,-74.127251,3,0,,,POINT (-74.127251 40.621369)
42994457,40.621083,-74.130895,3,0,,,POINT (-74.130895 40.621083)
42994463,40.621043,-74.132315,3,0,,,POINT (-74.132315 40.621043)
42994468,40.621137,-74.133757,3,0,,,POINT (-74.133757 40.621137)
42994478,40.621633,-74.137561,4,0,traffic_signals,,POINT (-74.137561 40.621633)
42994481,40.621773,-74.138613,3,0,,,POINT (-74.138613 40.621773)
42994496,40.594903,-74.142723,3,0,,,POINT (-74.142723 40.594903)
42994503,40.641846,-74.083241,3,0,,,POINT (-74.083241 40.641846)
42994510,40.6415452,-74.0853643,3,0,,,POINT (-74.0853643 40.6415452)
42994517,40.6413403,-74.0868229,3,0,,,POINT (-74.0868229 40.6413403)
42994530,40.6059008,-74.1360084,4,0,,,POINT (-74.1360084 40.6059008)
42994558,40.5418836,-74.1515455,3,0,,,POINT (-74.1515455 40.5418836)
42994560,40.540809,-74.1529319,3,0,,,POINT (-74.1529319 40.540809)
42994568,40.539657,-74.154834,4,0,,,POINT (-74.154834 40.539657)
42994572,40.539247,-74.155552,4,0,,,POINT (-74.155552 40.539247)
42994574,40.538422,-74.156992,4,0,,,POINT (-74.156992 40.538422)
42994578,40.5382246,-74.1573599,1,0,,,POINT (-74.1573599 40.5382246)
42994597,40.619075,-74.148467,3,0,,,POINT (-74.148467 40.619075)
42994607,40.5276432,-74.2016387,3,0,,,POINT (-74.2016387 40.5276432)
42994617,40.5295935,-74.2025706,4,0,,,POINT (-74.2025706 40.5295935)
42994620,40.530308,-74.202685,4,0,,,POINT (-74.202685 40.530308)
42994621,40.531045,-74.202803,4,0,,,POINT (-74.202803 40.531045)
42994624,40.5317204,-74.2028922,4,0,,,POINT (-74.2028922 40.5317204)
42994627,40.5324953,-74.2030899,4,1,traffic_signals,,POINT (-74.2030899 40.5324953)
42994630,40.533157,-74.203404,4,1,,,POINT (-74.203404 40.533157)
42994636,40.534494,-74.204045,4,0,,,POINT (-74.204045 40.534494)
42994637,40.5351731,-74.2043599,4,1,,,POINT (-74.2043599 40.5351731)
42994641,40.537171,-74.205318,4,0,,,POINT (-74.205318 40.537171)
42994651,40.538518,-74.205959,4,0,,,POINT (-74.205959 40.538518)
42994661,40.5417822,-74.2069942,3,2,traffic_signals,,POINT (-74.2069942 40.5417822)
42994698,40.6026081,-74.0842592,1,0,,,POINT (-74.0842592 40.6026081)
42994702,40.621123,-74.1445226,3,0,,,POINT (-74.1445226 40.621123)
42994735,40.5207042,-74.2339193,3,0,,,POINT (-74.2339193 40.5207042)
42994737,40.524786,-74.2334219,3,0,,,POINT (-74.2334219 40.524786)
42994742,40.624715,-74.14219,3,0,,,POINT (-74.14219 40.624715)
42994752,40.5665081,-74.1276949,1,0,,,POINT (-74.1276949 40.5665081)
42994756,40.5663629,-74.127878,3,0,,,POINT (-74.127878 40.5663629)
42994762,40.56628,-74.1279825,1,0,,,POINT (-74.1279825 40.56628)
42994779,40.575596,-74.095969,4,0,,,POINT (-74.095969 40.575596)
42994792,40.5725254,-74.0988503,3,0,,,POINT (-74.0988503 40.5725254)
42994799,40.5715152,-74.0998031,1,0,,,POINT (-74.0998031 40.5715152)
42994811,40.638096,-74.169403,1,0,,,POINT (-74.169403 40.638096)
42994823,40.598657,-74.0736448,3,0,,,POINT (-74.0736448 40.598657)
42994849,40.58337,-74.149632,3,0,,,POINT (-74.149632 40.58337)
42994857,40.637643,-74.111748,3,0,,,POINT (-74.111748 40.637643)
42994860,40.6347418,-74.1111779,4,0,traffic_signals,,POINT (-74.1111779 40.6347418)
42994867,40.629874,-74.110203,3,0,,,POINT (-74.110203 40.629874)
42994874,40.629909,-74.110003,3,0,,,POINT (-74.110003 40.629909)
42994882,40.628702,-74.109778,4,0,,,POINT (-74.109778 40.628702)
42994891,40.6257,-74.109234,4,0,,,POINT (-74.109234 40.6257)
42994901,40.6219723,-74.1085593,3,0,,,POINT (-74.1085593 40.6219723)
42994906,40.638208,-74.111819,1,0,,,POINT (-74.111819 40.638208)
42994913,40.556184,-74.180902,3,0,,,POINT (-74.180902 40.556184)
42994915,40.55642,-74.179083,3,0,,,POINT (-74.179083 40.55642)
42994933,40.513093,-74.248563,4,0,,,POINT (-74.248563 40.513093)
42994944,40.5473232,-74.1662948,3,0,,,POINT (-74.1662948 40.5473232)
42994972,40.551175,-74.1667,1,0,,,POINT (-74.1667 40.551175)
42994996,40.5185901,-74.2117066,3,0,,,POINT (-74.2117066 40.5185901)
42994999,40.518767,-74.210628,4,0,,,POINT (-74.210628 40.518767)
42995010,40.6185662,-74.0800158,3,0,,,POINT (-74.0800158 40.6185662)
42995014,40.617443,-74.079007,4,0,,,POINT (-74.079007 40.617443)
42995025,40.627899,-74.0836135,3,0,,,POINT (-74.0836135 40.627899)
42995039,40.620297,-74.133703,4,0,,,POINT (-74.133703 40.620297)
42995044,40.619626,-74.13382,3,0,,,POINT (-74.13382 40.619626)
42995053,40.617738,-74.134258,4,0,,,POINT (-74.134258 40.617738)
42995070,40.620663,-74.125683,4,0,,,POINT (-74.125683 40.620663)
42995073,40.620575,-74.126488,3,0,,,POINT (-74.126488 40.620575)
42995075,40.620727,-74.12716,3,0,,,POINT (-74.12716 40.620727)
42995081,40.620442,-74.130801,4,0,,,POINT (-74.130801 40.620442)
42995086,40.62033,-74.132288,4,0,,,POINT (-74.132288 40.62033)
42995092,40.620999,-74.137723,4,0,,,POINT (-74.137723 40.620999)
42995110,40.6319622,-74.1145613,1,0,,,POINT (-74.1145613 40.6319622)
42995115,40.6315882,-74.1182569,1,1,turning_circle,,POINT (-74.1182569 40.6315882)
42995122,40.6279629,-74.0853291,3,0,,,POINT (-74.0853291 40.6279629)
42995130,40.5507071,-74.2098873,3,0,,,POINT (-74.2098873 40.5507071)
42995151,40.5589904,-74.1116312,1,0,,,POINT (-74.1116312 40.5589904)
42995154,40.559248,-74.111377,3,0,,,POINT (-74.111377 40.559248)
42995164,40.5406942,-74.2171322,1,0,turning_circle,,POINT (-74.2171322 40.5406942)
42995171,40.556225,-74.140645,3,1,,,POINT (-74.140645 40.556225)
42995173,40.5564552,-74.1418735,1,0,turning_circle,,POINT (-74.1418735 40.5564552)
42995188,40.622896,-74.126156,4,0,,,POINT (-74.126156 40.622896)
42995211,40.553325,-74.174646,3,0,,,POINT (-74.174646 40.553325)
42995217,40.55262,-74.174519,3,0,,,POINT (-74.174519 40.55262)
42995224,40.551892,-74.174385,4,0,,,POINT (-74.174385 40.551892)
42995228,40.551168,-74.174255,3,0,,,POINT (-74.174255 40.551168)
42995237,40.5770056,-74.123087,3,0,,,POINT (-74.123087 40.5770056)
42995247,40.64336,-74.092222,3,0,,,POINT (-74.092222 40.64336)
42995277,40.623757,-74.103517,3,0,,,POINT (-74.103517 40.623757)
42995284,40.5203343,-74.2111418,3,0,,,POINT (-74.2111418 40.5203343)
42995286,40.520436,-74.2103264,3,0,,,POINT (-74.2103264 40.520436)
42995295,40.5207651,-74.2104057,1,0,,,POINT (-74.2104057 40.5207651)
42995298,40.5200984,-74.2100991,1,0,,,POINT (-74.2100991 40.5200984)
42995305,40.61581,-74.083793,3,0,,,POINT (-74.083793 40.61581)
42995309,40.615313,-74.083173,1,0,,,POINT (-74.083173 40.615313)
42995346,40.6079252,-74.1606735,1,0,turning_circle,,POINT (-74.1606735 40.6079252)
42995347,40.6080974,-74.1597797,3,0,,,POINT (-74.1597797 40.6080974)
42995350,40.608253,-74.158889,3,0,,,POINT (-74.158889 40.608253)
42995352,40.6083837,-74.1584962,1,0,turning_circle,,POINT (-74.1584962 40.6083837)
42995366,40.6142402,-74.0629643,1,0,,,POINT (-74.0629643 40.6142402)
42995369,40.6140187,-74.0627669,3,0,,,POINT (-74.0627669 40.6140187)
42995376,40.6419946,-74.0788493,3,0,,,POINT (-74.0788493 40.6419946)
42995379,40.641856,-74.079652,3,1,,,POINT (-74.079652 40.641856)
42995401,40.571742,-74.115006,3,0,,,POINT (-74.115006 40.571742)
42995410,40.571591,-74.115153,3,0,,,POINT (-74.115153 40.571591)
42995411,40.570446,-74.113005,4,0,,,POINT (-74.113005 40.570446)
42995428,40.600832,-74.131169,3,0,,,POINT (-74.131169 40.600832)
42995429,40.6007113,-74.1323078,3,0,,,POINT (-74.1323078 40.6007113)
42995433,40.6009433,-74.1323418,1,0,,,POINT (-74.1323418 40.6009433)
42995435,40.6004863,-74.1322808,1,0,,,POINT (-74.1322808 40.6004863)
42995440,40.621797,-74.073814,3,2,,,POINT (-74.073814 40.621797)
42995448,40.61622,-74.083234,3,0,,,POINT (-74.083234 40.61622)
42995450,40.616163,-74.083313,3,1,,,POINT (-74.083313 40.616163)
42995456,40.615627,-74.08405,3,0,,,POINT (-74.08405 40.615627)
42995460,40.615205,-74.084649,4,5,,,POINT (-74.084649 40.615205)
42995497,40.552001,-74.167894,3,0,,,POINT (-74.167894 40.552001)
42995500,40.551726,-74.170001,4,1,stop,,POINT (-74.170001 40.551726)
42995503,40.55141,-74.172411,4,0,,,POINT (-74.172411 40.55141)
42995513,40.577811,-74.0920592,1,0,,,POINT (-74.0920592 40.577811)
42995521,40.641933,-74.091791,3,0,,,POINT (-74.091791 40.641933)
42995562,40.6396044,-74.0920591,4,0,,,POINT (-74.0920591 40.6396044)
42995566,40.638398,-74.091668,3,0,,,POINT (-74.091668 40.638398)
42995572,40.5403345,-74.1726179,4,0,,,POINT (-74.1726179 40.5403345)
42995588,40.637702,-74.10457,3,0,,,POINT (-74.10457 40.637702)
42995688,40.502336,-74.238333,3,0,,,POINT (-74.238333 40.502336)
42995699,40.5015078,-74.2375758,4,0,,,POINT (-74.2375758 40.5015078)
42995712,40.6299615,-74.1047609,3,0,,,POINT (-74.1047609 40.6299615)
42995719,40.565015,-74.124927,3,0,,,POINT (-74.124927 40.565015)
42995721,40.563974,-74.12598,4,0,,,POINT (-74.12598 40.563974)
42995814,40.6041567,-74.1127808,1,0,,,POINT (-74.1127808 40.6041567)
42995856,40.5354108,-74.1935484,3,0,,,POINT (-74.1935484 40.5354108)
42995867,40.626285,-74.08021,3,0,,,POINT (-74.08021 40.626285)
42995871,40.6258788,-74.0811584,3,0,,,POINT (-74.0811584 40.6258788)
42995884,40.585688,-74.1914037,1,0,,,POINT (-74.1914037 40.585688)
42996014,40.611114,-74.06698,3,0,,,POINT (-74.06698 40.611114)
42996022,40.6237102,-74.1182711,3,0,,,POINT (-74.1182711 40.6237102)
42996030,40.6217522,-74.119631,3,0,traffic_signals,,POINT (-74.119631 40.6217522)
42996039,40.5353188,-74.1656821,3,0,,,POINT (-74.1656821 40.5353188)
42996048,40.5337909,-74.1694232,1,0,,,POINT (-74.1694232 40.5337909)
42996089,40.5737677,-74.1414114,4,0,,,POINT (-74.1414114 40.5737677)
42996101,40.55671,-74.151841,3,0,,,POINT (-74.151841 40.55671)
42996108,40.5648441,-74.1227739,3,0,,,POINT (-74.1227739 40.5648441)
42996111,40.563966,-74.123552,4,0,,,POINT (-74.123552 40.563966)
42996113,40.563085,-74.124504,4,0,traffic_signals,,POINT (-74.124504 40.563085)
42996115,40.562219,-74.125477,4,0,,,POINT (-74.125477 40.562219)
42996121,40.5155326,-74.2325409,3,0,,,POINT (-74.2325409 40.5155326)
42996133,40.515301,-74.233036,1,0,,,POINT (-74.233036 40.515301)
42996145,40.6296982,-74.1544431,1,0,,,POINT (-74.1544431 40.6296982)
42996152,40.6369417,-74.152096,3,0,,,POINT (-74.152096 40.6369417)
42996162,40.6351083,-74.1525259,3,0,,,POINT (-74.1525259 40.6351083)
42996180,40.6351255,-74.1538802,3,0,,,POINT (-74.1538802 40.6351255)
42996194,40.615715,-74.090875,1,0,,,POINT (-74.090875 40.615715)
42996222,40.5244568,-74.1806958,1,0,,,POINT (-74.1806958 40.5244568)
42996248,40.522875,-74.179554,3,0,,,POINT (-74.179554 40.522875)
42996279,40.6055139,-74.1429853,4,0,,,POINT (-74.1429853 40.6055139)
42996291,40.6037432,-74.14303,3,0,,,POINT (-74.14303 40.6037432)
42996309,40.6377475,-74.1460403,3,0,,,POINT (-74.1460403 40.6377475)
42996312,40.635641,-74.146682,4,0,,,POINT (-74.146682 40.635641)
42996336,40.618491,-74.131924,3,0,,,POINT (-74.131924 40.618491)
42996338,40.617416,-74.132213,4,0,,,POINT (-74.132213 40.617416)
42996354,40.610596,-74.128119,3,0,,,POINT (-74.128119 40.610596)
42996365,40.605969,-74.127503,3,0,,,POINT (-74.127503 40.605969)
42996374,40.6202688,-74.1677062,3,0,,,POINT (-74.1677062 40.6202688)
42996378,40.6196114,-74.1678584,3,0,,,POINT (-74.1678584 40.6196114)
42996380,40.618922,-74.168026,3,0,,,POINT (-74.168026 40.618922)
42996382,40.61827,-74.168168,3,0,,,POINT (-74.168168 40.61827)
42996386,40.617334,-74.168376,3,0,,,POINT (-74.168376 40.617334)
42996395,40.535235,-74.164525,4,0,,,POINT (-74.164525 40.535235)
42996404,40.605876,-74.090404,3,0,,,POINT (-74.090404 40.605876)
42996405,40.6033643,-74.0905372,1,0,turning_circle,,POINT (-74.0905372 40.6033643)
42996414,40.61107,-74.08491,3,0,,,POINT (-74.08491 40.61107)
42996425,40.6085823,-74.0874372,3,0,,,POINT (-74.0874372 40.6085823)
42996429,40.6076213,-74.0884346,3,1,,,POINT (-74.0884346 40.6076213)
42996432,40.6058092,-74.0902855,3,0,,,POINT (-74.0902855 40.6058092)
42996445,40.64138,-74.091626,3,0,,,POINT (-74.091626 40.64138)
42996452,40.5318625,-74.2002474,3,0,,,POINT (-74.2002474 40.5318625)
42996458,40.530402,-74.205087,4,0,,,POINT (-74.205087 40.530402)
42996465,40.529807,-74.208546,3,0,,,POINT (-74.208546 40.529807)
42996579,40.5966642,-74.191413,3,0,,,POINT (-74.191413 40.5966642)
42996645,40.561098,-74.198618,3,0,,,POINT (-74.198618 40.561098)
42996770,40.6367281,-74.0848995,3,0,,,POINT (-74.0848995 40.6367281)
42996772,40.6363769,-74.0851349,4,0,stop,,POINT (-74.0851349 40.6363769)
42996779,40.6353683,-74.0859671,3,0,,,POINT (-74.0859671 40.6353683)
42996787,40.6340491,-74.088272,3,0,,,POINT (-74.088272 40.6340491)
42996807,40.6331898,-74.0935842,3,1,,,POINT (-74.0935842 40.6331898)
42996826,40.633972,-74.0972558,4,2,traffic_signals,,POINT (-74.0972558 40.633972)
42996832,40.634699,-74.104548,3,0,traffic_signals,,POINT (-74.104548 40.634699)
42996837,40.6347182,-74.1077407,3,0,,,POINT (-74.1077407 40.6347182)
42996842,40.634735,-74.110221,4,2,,,POINT (-74.110221 40.634735)
42996852,40.6347483,-74.1122575,4,0,traffic_signals,,POINT (-74.1122575 40.6347483)
42996857,40.6347537,-74.11316,3,0,,,POINT (-74.11316 40.6347537)
42996862,40.634763,-74.114538,4,0,traffic_signals,,POINT (-74.114538 40.634763)
42996871,40.634521,-74.11781,3,0,,,POINT (-74.11781 40.634521)
42996874,40.634363,-74.11943,3,0,,,POINT (-74.11943 40.634363)
42996879,40.6343,-74.120239,3,2,traffic_signals,,POINT (-74.120239 40.6343)
42996882,40.63426,-74.120641,3,0,,,POINT (-74.120641 40.63426)
42996885,40.63422,-74.121228,3,0,,,POINT (-74.121228 40.63422)
42996890,40.634161,-74.121938,3,1,,,POINT (-74.121938 40.634161)
42996893,40.633994,-74.124148,4,1,,,POINT (-74.124148 40.633994)
42996896,40.63392,-74.125133,3,0,,,POINT (-74.125133 40.63392)
42996899,40.633673,-74.128443,4,1,traffic_signals,,POINT (-74.128443 40.633673)
42996904,40.634016,-74.130444,4,0,,,POINT (-74.130444 40.634016)
42996907,40.635014,-74.132619,4,0,traffic_signals,,POINT (-74.132619 40.635014)
42996909,40.635541,-74.133715,4,0,,,POINT (-74.133715 40.635541)
42996912,40.6360245,-74.1347677,4,0,traffic_signals,,POINT (-74.1347677 40.6360245)
42996917,40.636096,-74.137323,4,0,,,POINT (-74.137323 40.636096)
42996923,40.636143,-74.139319,3,0,,,POINT (-74.139319 40.636143)
42996933,40.58702,-74.155234,3,0,,,POINT (-74.155234 40.58702)
42996935,40.588717,-74.15823,3,0,,,POINT (-74.15823 40.588717)
42996941,40.6178858,-74.1178714,4,0,traffic_signals,,POINT (-74.1178714 40.6178858)
42996943,40.617723,-74.119499,4,0,,,POINT (-74.119499 40.617723)
42996960,40.589028,-74.160314,3,0,,,POINT (-74.160314 40.589028)
42996981,40.5566827,-74.1971766,1,0,turning_circle,,POINT (-74.1971766 40.5566827)
42996998,40.5329131,-74.1507708,1,0,,,POINT (-74.1507708 40.5329131)
42996999,40.5333345,-74.151503,4,0,,,POINT (-74.151503 40.5333345)
42997019,40.5375954,-74.1857907,4,0,,,POINT (-74.1857907 40.5375954)
42997045,40.557785,-74.130071,4,0,,,POINT (-74.130071 40.557785)
42997052,40.554857,-74.133524,4,0,stop,,POINT (-74.133524 40.554857)
42997067,40.552905,-74.136558,4,0,stop,,POINT (-74.136558 40.552905)
42997074,40.552451,-74.137284,3,0,,,POINT (-74.137284 40.552451)
42997077,40.551994,-74.13801,4,0,stop,,POINT (-74.13801 40.551994)
42997079,40.55154,-74.13873,3,0,,,POINT (-74.13873 40.55154)
42997095,40.549589,-74.141499,4,0,,,POINT (-74.141499 40.549589)
42997143,40.547378,-74.152924,3,0,,,POINT (-74.152924 40.547378)
42997148,40.547934,-74.153041,3,0,,,POINT (-74.153041 40.547934)
42997162,40.5322485,-74.2180328,3,0,,,POINT (-74.2180328 40.5322485)
42997169,40.551437,-74.185887,3,0,,,POINT (-74.185887 40.551437)
42997173,40.5516,-74.186219,1,0,,,POINT (-74.186219 40.5516)
42997207,40.614872,-74.124894,3,0,,,POINT (-74.124894 40.614872)
42997220,40.54742,-74.19415,3,0,,,POINT (-74.19415 40.54742)
42997223,40.5467715,-74.1946318,4,0,,,POINT (-74.1946318 40.5467715)
42997229,40.545606,-74.1954977,3,0,,,POINT (-74.1954977 40.545606)
42997249,40.6328216,-74.1581396,3,0,,,POINT (-74.1581396 40.6328216)
42997274,40.5392386,-74.2374905,3,0,,,POINT (-74.2374905 40.5392386)
42997280,40.6206607,-74.1523924,3,0,,,POINT (-74.1523924 40.6206607)
42997303,40.6266742,-74.1477186,1,0,,,POINT (-74.1477186 40.6266742)
42997309,40.5212789,-74.2288019,1,0,,,POINT (-74.2288019 40.5212789)
42997358,40.523409,-74.22879,3,0,,,POINT (-74.22879 40.523409)
42997373,40.523736,-74.228647,1,0,turning_circle,,POINT (-74.228647 40.523736)
42997415,40.528753,-74.209369,1,0,,,POINT (-74.209369 40.528753)
42997423,40.605786,-74.137882,4,0,,,POINT (-74.137882 40.605786)
42997425,40.604718,-74.137785,3,0,,,POINT (-74.137785 40.604718)
42997433,40.603255,-74.137654,3,0,traffic_signals,,POINT (-74.137654 40.603255)
42997443,40.609945,-74.138261,4,0,,,POINT (-74.138261 40.609945)
42997455,40.639422,-74.134585,1,0,,,POINT (-74.134585 40.639422)
42997459,40.639451,-74.135518,3,0,,,POINT (-74.135518 40.639451)
42997464,40.639561,-74.13671,3,0,,,POINT (-74.13671 40.639561)
42997471,40.537385,-74.176624,3,0,,,POINT (-74.176624 40.537385)
42997475,40.537889,-74.175182,3,0,,,POINT (-74.175182 40.537889)
42997484,40.5324374,-74.1975054,3,0,,,POINT (-74.1975054 40.5324374)
42997492,40.640364,-74.1322548,3,0,,,POINT (-74.1322548 40.640364)
42997501,40.594495,-74.095568,3,0,,,POINT (-74.095568 40.594495)
42997504,40.593925,-74.096071,4,0,,,POINT (-74.096071 40.593925)
42997508,40.59336,-74.096595,3,0,,,POINT (-74.096595 40.59336)
42997522,40.6251421,-74.1450459,4,0,,,POINT (-74.1450459 40.6251421)
42997533,40.6403852,-74.1315408,4,0,traffic_signals,,POINT (-74.1315408 40.6403852)
42997547,40.638879,-74.13269,3,0,,,POINT (-74.13269 40.638879)
42997550,40.637798,-74.133503,3,0,,,POINT (-74.133503 40.637798)
42997551,40.6376,-74.133654,3,0,,,POINT (-74.133654 40.6376)
42997567,40.6348,-74.135554,3,0,,,POINT (-74.135554 40.6348)
42997571,40.634614,-74.135674,3,0,,,POINT (-74.135674 40.634614)
42997586,40.631181,-74.138798,3,0,,,POINT (-74.138798 40.631181)
42997590,40.630744,-74.139288,3,0,,,POINT (-74.139288 40.630744)
42997598,40.630241,-74.139908,3,0,,,POINT (-74.139908 40.630241)
42997601,40.629512,-74.140787,3,0,,,POINT (-74.140787 40.629512)
